"X","T1_Spelling","T1_ID","T1_Seed","T2_Spelling","T2_ID","T2_Seed","Pred"
1588,"north carolina",3314,8,"arizona",3112,11,0.717206537723541
1589,"north carolina",3314,8,"florida gulf coast",3195,12,0.800915718078613
1590,"north carolina",3314,8,"south dakota state",3355,12,0.800915718078613
1591,"north carolina",3314,8,"columbia",3162,12,0.800915718078613
1592,"north carolina",3314,8,"vanderbilt",3435,12,0.800915718078613
1593,"north carolina",3314,8,"drake",3179,12,0.800915718078613
1594,"north carolina",3314,8,"portland",3339,13,0.74879002571106
1595,"north carolina",3314,8,"fairfield",3193,13,0.74879002571106
1596,"north carolina",3314,8,"marshall",3267,13,0.74879002571106
1597,"north carolina",3314,8,"uc irvine",3414,13,0.74879002571106
1598,"north carolina",3314,8,"chattanooga",3151,14,0.870427012443542
1599,"north carolina",3314,8,"jackson state",3238,14,0.870427012443542
1600,"north carolina",3314,8,"rice",3349,14,0.870427012443542
1601,"north carolina",3314,8,"eastern washington",3186,14,0.870427012443542
1602,"north carolina",3314,8,"maine",3263,15,0.853090286254883
1603,"north carolina",3314,8,"california baptist",3465,15,0.853090286254883
1604,"north carolina",3314,8,"kent state",3245,15,0.853090286254883
1605,"north carolina",3314,8,"norfolk state",3313,15,0.853090286254883
1606,"north carolina",3314,8,"sacred heart",3357,16,0.797921359539032
1607,"north carolina",3314,8,"holy cross",3221,16,0.797921359539032
1608,"north carolina",3314,8,"presbyterian",3342,16,0.797921359539032
1609,"north carolina",3314,8,"drexel",3180,16,0.797921359539032
1610,"north carolina",3314,8,"ut martin",3404,16,0.797921359539032
1611,"north carolina",3314,8,"a&m-corpus christi",3394,16,0.797921359539032
1612,"west virginia",3452,8,"michigan",3276,9,0.633468925952911
1613,"west virginia",3452,8,"florida state",3199,9,0.633468925952911
1614,"west virginia",3452,8,"michigan state",3277,9,0.633468925952911
1615,"west virginia",3452,8,"princeton",3343,9,0.633468925952911
1616,"west virginia",3452,8,"richmond",3350,10,0.829199850559235
1617,"west virginia",3452,8,"marquette",3266,10,0.829199850559235
1618,"west virginia",3452,8,"unlv",3424,10,0.829199850559235
1619,"west virginia",3452,8,"maryland",3268,10,0.829199850559235
1620,"west virginia",3452,8,"middle tennessee",3292,11,0.717206537723541
1621,"west virginia",3452,8,"texas a&m",3401,11,0.717206537723541
1622,"west virginia",3452,8,"green bay",3453,11,0.717206537723541
1623,"west virginia",3452,8,"auburn",3120,11,0.717206537723541
1624,"west virginia",3452,8,"arizona",3112,11,0.717206537723541
1625,"west virginia",3452,8,"florida gulf coast",3195,12,0.800915718078613
1626,"west virginia",3452,8,"south dakota state",3355,12,0.800915718078613
1627,"west virginia",3452,8,"columbia",3162,12,0.800915718078613
1628,"west virginia",3452,8,"vanderbilt",3435,12,0.800915718078613
1629,"west virginia",3452,8,"drake",3179,12,0.800915718078613
1630,"west virginia",3452,8,"portland",3339,13,0.74879002571106
1631,"west virginia",3452,8,"fairfield",3193,13,0.74879002571106
1632,"west virginia",3452,8,"marshall",3267,13,0.74879002571106
1633,"west virginia",3452,8,"uc irvine",3414,13,0.74879002571106
1634,"west virginia",3452,8,"chattanooga",3151,14,0.870427012443542
1635,"west virginia",3452,8,"jackson state",3238,14,0.870427012443542
1636,"west virginia",3452,8,"rice",3349,14,0.870427012443542
1637,"west virginia",3452,8,"eastern washington",3186,14,0.870427012443542
1638,"west virginia",3452,8,"maine",3263,15,0.853090286254883
1639,"west virginia",3452,8,"california baptist",3465,15,0.853090286254883
1640,"west virginia",3452,8,"kent state",3245,15,0.853090286254883
1641,"west virginia",3452,8,"norfolk state",3313,15,0.853090286254883
1642,"west virginia",3452,8,"sacred heart",3357,16,0.797921359539032
1643,"west virginia",3452,8,"holy cross",3221,16,0.797921359539032
1644,"west virginia",3452,8,"presbyterian",3342,16,0.797921359539032
1645,"west virginia",3452,8,"drexel",3180,16,0.797921359539032
1646,"west virginia",3452,8,"ut martin",3404,16,0.797921359539032
1647,"west virginia",3452,8,"a&m-corpus christi",3394,16,0.797921359539032
1648,"michigan",3276,9,"florida state",3199,9,0.565175354480743
1649,"michigan",3276,9,"michigan state",3277,9,0.565175354480743
1650,"michigan",3276,9,"princeton",3343,9,0.565175354480743
1651,"michigan",3276,9,"richmond",3350,10,0.633468925952911
1652,"michigan",3276,9,"marquette",3266,10,0.633468925952911
1653,"michigan",3276,9,"unlv",3424,10,0.633468925952911
1654,"michigan",3276,9,"maryland",3268,10,0.633468925952911
1655,"michigan",3276,9,"middle tennessee",3292,11,0.829199850559235
1656,"michigan",3276,9,"texas a&m",3401,11,0.829199850559235
1657,"michigan",3276,9,"green bay",3453,11,0.829199850559235
1658,"michigan",3276,9,"auburn",3120,11,0.829199850559235
1659,"michigan",3276,9,"arizona",3112,11,0.829199850559235
1660,"michigan",3276,9,"florida gulf coast",3195,12,0.717206537723541
1661,"michigan",3276,9,"south dakota state",3355,12,0.717206537723541
1662,"michigan",3276,9,"columbia",3162,12,0.717206537723541
1663,"michigan",3276,9,"vanderbilt",3435,12,0.717206537723541
1664,"michigan",3276,9,"drake",3179,12,0.717206537723541
1665,"michigan",3276,9,"portland",3339,13,0.800915718078613
1666,"michigan",3276,9,"fairfield",3193,13,0.800915718078613
1667,"michigan",3276,9,"marshall",3267,13,0.800915718078613
1668,"michigan",3276,9,"uc irvine",3414,13,0.800915718078613
1669,"michigan",3276,9,"chattanooga",3151,14,0.74879002571106
1670,"michigan",3276,9,"jackson state",3238,14,0.74879002571106
1671,"michigan",3276,9,"rice",3349,14,0.74879002571106
1672,"michigan",3276,9,"eastern washington",3186,14,0.74879002571106
1673,"michigan",3276,9,"maine",3263,15,0.870427012443542
1674,"michigan",3276,9,"california baptist",3465,15,0.870427012443542
1675,"michigan",3276,9,"kent state",3245,15,0.870427012443542
1676,"michigan",3276,9,"norfolk state",3313,15,0.870427012443542
1677,"michigan",3276,9,"sacred heart",3357,16,0.853090286254883
1678,"michigan",3276,9,"holy cross",3221,16,0.853090286254883
1679,"michigan",3276,9,"presbyterian",3342,16,0.853090286254883
1680,"michigan",3276,9,"drexel",3180,16,0.853090286254883
1681,"michigan",3276,9,"ut martin",3404,16,0.853090286254883
1682,"michigan",3276,9,"a&m-corpus christi",3394,16,0.853090286254883
1683,"florida state",3199,9,"michigan state",3277,9,0.565175354480743
1684,"florida state",3199,9,"princeton",3343,9,0.565175354480743
1685,"florida state",3199,9,"richmond",3350,10,0.633468925952911
1686,"florida state",3199,9,"marquette",3266,10,0.633468925952911
1687,"florida state",3199,9,"unlv",3424,10,0.633468925952911
1688,"florida state",3199,9,"maryland",3268,10,0.633468925952911
1689,"florida state",3199,9,"middle tennessee",3292,11,0.829199850559235
1690,"florida state",3199,9,"texas a&m",3401,11,0.829199850559235
1691,"florida state",3199,9,"green bay",3453,11,0.829199850559235
1692,"florida state",3199,9,"auburn",3120,11,0.829199850559235
1693,"florida state",3199,9,"arizona",3112,11,0.829199850559235
1694,"florida state",3199,9,"florida gulf coast",3195,12,0.717206537723541
1695,"florida state",3199,9,"south dakota state",3355,12,0.717206537723541
1696,"florida state",3199,9,"columbia",3162,12,0.717206537723541
1697,"florida state",3199,9,"vanderbilt",3435,12,0.717206537723541
1698,"florida state",3199,9,"drake",3179,12,0.717206537723541
1699,"florida state",3199,9,"portland",3339,13,0.800915718078613
1700,"florida state",3199,9,"fairfield",3193,13,0.800915718078613
1701,"florida state",3199,9,"marshall",3267,13,0.800915718078613
1702,"florida state",3199,9,"uc irvine",3414,13,0.800915718078613
1703,"florida state",3199,9,"chattanooga",3151,14,0.74879002571106
1704,"florida state",3199,9,"jackson state",3238,14,0.74879002571106
1705,"florida state",3199,9,"rice",3349,14,0.74879002571106
1706,"florida state",3199,9,"eastern washington",3186,14,0.74879002571106
1707,"florida state",3199,9,"maine",3263,15,0.870427012443542
1708,"florida state",3199,9,"california baptist",3465,15,0.870427012443542
1709,"florida state",3199,9,"kent state",3245,15,0.870427012443542
1710,"florida state",3199,9,"norfolk state",3313,15,0.870427012443542
1711,"florida state",3199,9,"sacred heart",3357,16,0.853090286254883
1712,"florida state",3199,9,"holy cross",3221,16,0.853090286254883
1713,"florida state",3199,9,"presbyterian",3342,16,0.853090286254883
1714,"florida state",3199,9,"drexel",3180,16,0.853090286254883
1715,"florida state",3199,9,"ut martin",3404,16,0.853090286254883
1716,"florida state",3199,9,"a&m-corpus christi",3394,16,0.853090286254883
1717,"michigan state",3277,9,"princeton",3343,9,0.565175354480743
1718,"michigan state",3277,9,"richmond",3350,10,0.633468925952911
1719,"michigan state",3277,9,"marquette",3266,10,0.633468925952911
1720,"michigan state",3277,9,"unlv",3424,10,0.633468925952911
1721,"michigan state",3277,9,"maryland",3268,10,0.633468925952911
1722,"michigan state",3277,9,"middle tennessee",3292,11,0.829199850559235
1723,"michigan state",3277,9,"texas a&m",3401,11,0.829199850559235
1724,"michigan state",3277,9,"green bay",3453,11,0.829199850559235
1725,"michigan state",3277,9,"auburn",3120,11,0.829199850559235
1726,"michigan state",3277,9,"arizona",3112,11,0.829199850559235
1727,"michigan state",3277,9,"florida gulf coast",3195,12,0.717206537723541
1728,"michigan state",3277,9,"south dakota state",3355,12,0.717206537723541
1729,"michigan state",3277,9,"columbia",3162,12,0.717206537723541
1730,"michigan state",3277,9,"vanderbilt",3435,12,0.717206537723541
1731,"michigan state",3277,9,"drake",3179,12,0.717206537723541
1732,"michigan state",3277,9,"portland",3339,13,0.800915718078613
1733,"michigan state",3277,9,"fairfield",3193,13,0.800915718078613
1734,"michigan state",3277,9,"marshall",3267,13,0.800915718078613
1735,"michigan state",3277,9,"uc irvine",3414,13,0.800915718078613
1736,"michigan state",3277,9,"chattanooga",3151,14,0.74879002571106
1737,"michigan state",3277,9,"jackson state",3238,14,0.74879002571106
1738,"michigan state",3277,9,"rice",3349,14,0.74879002571106
1739,"michigan state",3277,9,"eastern washington",3186,14,0.74879002571106
1740,"michigan state",3277,9,"maine",3263,15,0.870427012443542
1741,"michigan state",3277,9,"california baptist",3465,15,0.870427012443542
1742,"michigan state",3277,9,"kent state",3245,15,0.870427012443542
1743,"michigan state",3277,9,"norfolk state",3313,15,0.870427012443542
1744,"michigan state",3277,9,"sacred heart",3357,16,0.853090286254883
1745,"michigan state",3277,9,"holy cross",3221,16,0.853090286254883
1746,"michigan state",3277,9,"presbyterian",3342,16,0.853090286254883
1747,"michigan state",3277,9,"drexel",3180,16,0.853090286254883
1748,"michigan state",3277,9,"ut martin",3404,16,0.853090286254883
1749,"michigan state",3277,9,"a&m-corpus christi",3394,16,0.853090286254883
1750,"princeton",3343,9,"richmond",3350,10,0.633468925952911
1751,"princeton",3343,9,"marquette",3266,10,0.633468925952911
1752,"princeton",3343,9,"unlv",3424,10,0.633468925952911
1753,"princeton",3343,9,"maryland",3268,10,0.633468925952911
1754,"princeton",3343,9,"middle tennessee",3292,11,0.829199850559235
1755,"princeton",3343,9,"texas a&m",3401,11,0.829199850559235
1756,"princeton",3343,9,"green bay",3453,11,0.829199850559235
1757,"princeton",3343,9,"auburn",3120,11,0.829199850559235
1758,"princeton",3343,9,"arizona",3112,11,0.829199850559235
1759,"princeton",3343,9,"florida gulf coast",3195,12,0.717206537723541
1760,"princeton",3343,9,"south dakota state",3355,12,0.717206537723541
1761,"princeton",3343,9,"columbia",3162,12,0.717206537723541
1762,"princeton",3343,9,"vanderbilt",3435,12,0.717206537723541
1763,"princeton",3343,9,"drake",3179,12,0.717206537723541
1764,"princeton",3343,9,"portland",3339,13,0.800915718078613
1765,"princeton",3343,9,"fairfield",3193,13,0.800915718078613
1766,"princeton",3343,9,"marshall",3267,13,0.800915718078613
1767,"princeton",3343,9,"uc irvine",3414,13,0.800915718078613
1768,"princeton",3343,9,"chattanooga",3151,14,0.74879002571106
1769,"princeton",3343,9,"jackson state",3238,14,0.74879002571106
1770,"princeton",3343,9,"rice",3349,14,0.74879002571106
1771,"princeton",3343,9,"eastern washington",3186,14,0.74879002571106
1772,"princeton",3343,9,"maine",3263,15,0.870427012443542
1773,"princeton",3343,9,"california baptist",3465,15,0.870427012443542
1774,"princeton",3343,9,"kent state",3245,15,0.870427012443542
1775,"princeton",3343,9,"norfolk state",3313,15,0.870427012443542
1776,"princeton",3343,9,"sacred heart",3357,16,0.853090286254883
1777,"princeton",3343,9,"holy cross",3221,16,0.853090286254883
1778,"princeton",3343,9,"presbyterian",3342,16,0.853090286254883
1779,"princeton",3343,9,"drexel",3180,16,0.853090286254883
1780,"princeton",3343,9,"ut martin",3404,16,0.853090286254883
1781,"princeton",3343,9,"a&m-corpus christi",3394,16,0.853090286254883
1782,"richmond",3350,10,"marquette",3266,10,0.565175354480743
1783,"richmond",3350,10,"unlv",3424,10,0.565175354480743
1784,"richmond",3350,10,"maryland",3268,10,0.565175354480743
1785,"richmond",3350,10,"middle tennessee",3292,11,0.633468925952911
1786,"richmond",3350,10,"texas a&m",3401,11,0.633468925952911
1787,"richmond",3350,10,"green bay",3453,11,0.633468925952911
1788,"richmond",3350,10,"auburn",3120,11,0.633468925952911
1789,"richmond",3350,10,"arizona",3112,11,0.633468925952911
1790,"richmond",3350,10,"florida gulf coast",3195,12,0.829199850559235
1791,"richmond",3350,10,"south dakota state",3355,12,0.829199850559235
1792,"richmond",3350,10,"columbia",3162,12,0.829199850559235
1793,"richmond",3350,10,"vanderbilt",3435,12,0.829199850559235
1794,"richmond",3350,10,"drake",3179,12,0.829199850559235
1795,"richmond",3350,10,"portland",3339,13,0.717206537723541
1796,"richmond",3350,10,"fairfield",3193,13,0.717206537723541
1797,"richmond",3350,10,"marshall",3267,13,0.717206537723541
1798,"richmond",3350,10,"uc irvine",3414,13,0.717206537723541
1799,"richmond",3350,10,"chattanooga",3151,14,0.800915718078613
1800,"richmond",3350,10,"jackson state",3238,14,0.800915718078613
1801,"richmond",3350,10,"rice",3349,14,0.800915718078613
1802,"richmond",3350,10,"eastern washington",3186,14,0.800915718078613
1803,"richmond",3350,10,"maine",3263,15,0.74879002571106
1804,"richmond",3350,10,"california baptist",3465,15,0.74879002571106
1805,"richmond",3350,10,"kent state",3245,15,0.74879002571106
1806,"richmond",3350,10,"norfolk state",3313,15,0.74879002571106
1807,"richmond",3350,10,"sacred heart",3357,16,0.870427012443542
1808,"richmond",3350,10,"holy cross",3221,16,0.870427012443542
1809,"richmond",3350,10,"presbyterian",3342,16,0.870427012443542
1810,"richmond",3350,10,"drexel",3180,16,0.870427012443542
1811,"richmond",3350,10,"ut martin",3404,16,0.870427012443542
1812,"richmond",3350,10,"a&m-corpus christi",3394,16,0.870427012443542
1813,"marquette",3266,10,"unlv",3424,10,0.565175354480743
1814,"marquette",3266,10,"maryland",3268,10,0.565175354480743
1815,"marquette",3266,10,"middle tennessee",3292,11,0.633468925952911
1816,"marquette",3266,10,"texas a&m",3401,11,0.633468925952911
1817,"marquette",3266,10,"green bay",3453,11,0.633468925952911
1818,"marquette",3266,10,"auburn",3120,11,0.633468925952911
1819,"marquette",3266,10,"arizona",3112,11,0.633468925952911
1820,"marquette",3266,10,"florida gulf coast",3195,12,0.829199850559235
1821,"marquette",3266,10,"south dakota state",3355,12,0.829199850559235
1822,"marquette",3266,10,"columbia",3162,12,0.829199850559235
1823,"marquette",3266,10,"vanderbilt",3435,12,0.829199850559235
1824,"marquette",3266,10,"drake",3179,12,0.829199850559235
1825,"marquette",3266,10,"portland",3339,13,0.717206537723541
1826,"marquette",3266,10,"fairfield",3193,13,0.717206537723541
1827,"marquette",3266,10,"marshall",3267,13,0.717206537723541
1828,"marquette",3266,10,"uc irvine",3414,13,0.717206537723541
1829,"marquette",3266,10,"chattanooga",3151,14,0.800915718078613
1830,"marquette",3266,10,"jackson state",3238,14,0.800915718078613
1831,"marquette",3266,10,"rice",3349,14,0.800915718078613
1832,"marquette",3266,10,"eastern washington",3186,14,0.800915718078613
1833,"marquette",3266,10,"maine",3263,15,0.74879002571106
1834,"marquette",3266,10,"california baptist",3465,15,0.74879002571106
1835,"marquette",3266,10,"kent state",3245,15,0.74879002571106
1836,"marquette",3266,10,"norfolk state",3313,15,0.74879002571106
1837,"marquette",3266,10,"sacred heart",3357,16,0.870427012443542
1838,"marquette",3266,10,"holy cross",3221,16,0.870427012443542
1839,"marquette",3266,10,"presbyterian",3342,16,0.870427012443542
1840,"marquette",3266,10,"drexel",3180,16,0.870427012443542
1841,"marquette",3266,10,"ut martin",3404,16,0.870427012443542
1842,"marquette",3266,10,"a&m-corpus christi",3394,16,0.870427012443542
1843,"unlv",3424,10,"maryland",3268,10,0.565175354480743
1844,"unlv",3424,10,"middle tennessee",3292,11,0.633468925952911
1845,"unlv",3424,10,"texas a&m",3401,11,0.633468925952911
1846,"unlv",3424,10,"green bay",3453,11,0.633468925952911
1847,"unlv",3424,10,"auburn",3120,11,0.633468925952911
1848,"unlv",3424,10,"arizona",3112,11,0.633468925952911
1849,"unlv",3424,10,"florida gulf coast",3195,12,0.829199850559235
1850,"unlv",3424,10,"south dakota state",3355,12,0.829199850559235
1851,"unlv",3424,10,"columbia",3162,12,0.829199850559235
1852,"unlv",3424,10,"vanderbilt",3435,12,0.829199850559235
1853,"unlv",3424,10,"drake",3179,12,0.829199850559235
1854,"unlv",3424,10,"portland",3339,13,0.717206537723541
1855,"unlv",3424,10,"fairfield",3193,13,0.717206537723541
1856,"unlv",3424,10,"marshall",3267,13,0.717206537723541
1857,"unlv",3424,10,"uc irvine",3414,13,0.717206537723541
1858,"unlv",3424,10,"chattanooga",3151,14,0.800915718078613
1859,"unlv",3424,10,"jackson state",3238,14,0.800915718078613
1860,"unlv",3424,10,"rice",3349,14,0.800915718078613
1861,"unlv",3424,10,"eastern washington",3186,14,0.800915718078613
1862,"unlv",3424,10,"maine",3263,15,0.74879002571106
1863,"unlv",3424,10,"california baptist",3465,15,0.74879002571106
1864,"unlv",3424,10,"kent state",3245,15,0.74879002571106
1865,"unlv",3424,10,"norfolk state",3313,15,0.74879002571106
1866,"unlv",3424,10,"sacred heart",3357,16,0.870427012443542
1867,"unlv",3424,10,"holy cross",3221,16,0.870427012443542
1868,"unlv",3424,10,"presbyterian",3342,16,0.870427012443542
1869,"unlv",3424,10,"drexel",3180,16,0.870427012443542
1870,"unlv",3424,10,"ut martin",3404,16,0.870427012443542
